"","timestamp_start","comment","label","collar_height","observation","volume_total","co2_dry_initial_value","fco2_dry","fco2_dry_lin","pa_mean","ta_mean","ch4_dry_initial_value","ch4_dry_deadband","ch4_dry_stop_time","co2_dry_deadband","co2_dry_stop_time","n2o_deadband","n2o_stop_time","n2o_initial_value","fch4_dry_lin","fch4_dry_lin_se","fch4_dry_lin_d_cdt","fco2_dry_lin_se","fco2_dry_lin_d_cdt","fn2o_lin","fn2o_lin_d_cdt","fn2o_lin_se","ts_1_mean","swc_2_mean","latitude","longitude","site","manure","topo1","rep","corn","fch4_dry_lin_r2","fco2_dry_lin_r2","fn2o_lin_r2","DateTime","Date"
"477","20231018140946.000000","VB3-2B-O","VB30",2,"119.000000","5005.300000","455.470000","1.058530",0.9804,"101.630000","15.436500","2171.915000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","334.344520",-0.00488,"0.000440","-0.000740","0.001680","0.148640",0.05656,"0.008570","0.000300","12.724610","0.464670","44.016290","-73.324670","VB","DAF","high","B","O","0.027880","0.987710","0.891770",2023-10-18 14:09:46,2023-10-18
"478","20231018141243.000000","VB3-2B-I","VB31",2.2,"120.000000","5068.900000","456.350000","1.111080",1.05947,"101.620000","15.375980","2148.001000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.194980",0.01576,"0.000430","0.002360","0.001470","0.158830",0.11431,"0.017130","0.000510","12.638330","0.465400","44.016290","-73.324670","VB","DAF","high","B","I","0.236880","0.991680","0.920390",2023-10-18 14:12:43,2023-10-18
"479","20231018141752.000000","VB3-2C-I","VB32",2.7,"120.000000","5227.900000","455.010000","1.669730",1.64728,"101.630000","15.134430","2173.999000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.242890",0.02126,"0.000460","0.003090","0.001570","0.239130",0.02845,"0.004130","0.000540","13.011180","0.397470","44.016780","-73.324950","VB","DAF","high","C","I","0.312660","0.995810","0.370150",2023-10-18 14:17:52,2023-10-18
"480","20231018142051.000000","VB3-2C-O","VB33",2.6,"119.000000","5196.100000","455.540000","1.008980",0.84845,"101.620000","15.028610","2206.061000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","334.916010",0.07809,"0.000590","0.011410","0.001640","0.124020",0.03695,"0.005400","0.000450","12.971960","0.413000","44.016780","-73.324940","VB","DAF","high","C","O","0.793750","0.983080","0.591440",2023-10-18 14:20:51,2023-10-18
"481","20231018142622.000000","VB3-1A-O","VB34",2.8,"120.000000","5259.700000","456.250000","1.202050",1.11794,"101.640000","15.112170","2168.237000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","334.745040",0.02031,"0.000450","0.002930","0.001620","0.161310",0.13928,"0.020090","0.000490","13.342700","0.544000","44.017200","-73.324150","VB","DAF","low","A","O","0.299710","0.990240","0.945900",2023-10-18 14:26:22,2023-10-18
"482","20231018142922.000000","VB3-1A-I","VB35",2.9,"119.000000","5291.500000","454.680000","0.292470",0.23874,"101.640000","15.097520","2234.135000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","335.456400",-0.00528,"0.000470","-0.000760","0.001340","0.034280",0.02814,"0.004040","0.000370","13.290350","0.544800","44.017230","-73.324140","VB","DAF","low","A","I","0.025910","0.869070","0.549480",2023-10-18 14:29:22,2023-10-18
"483","20231018143528.000000","VB3-1B-I","VB36",2.75,"120.000000","5243.800000","456.350000","1.125750",1.03607,"101.650000","14.994220","2146.701000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","334.936900",0.04013,"0.000460","0.005800","0.001330","0.149860",0.00962,"0.001390","0.000410","13.002150","0.479000","44.017280","-73.323600","VB","DAF","low","B","I","0.614150","0.992390","0.104610",2023-10-18 14:35:28,2023-10-18
"484","20231018143901.000000","VB3-1B-O","VB37",3.5,"120.000000","5482.300000","455.080000","0.868290",0.73286,"101.650000","14.917350","2149.049000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","334.374830",0.01091,"0.000520","0.001510","0.001670","0.101390",0.03395,"0.004700","0.000430","12.977160","0.482000","44.017260","-73.323610","VB","DAF","low","B","O","0.080470","0.974080","0.549280",2023-10-18 14:39:01,2023-10-18
"485","20231026145140.000000","VB1-2C-O","VB_1",5.3,"120.000000","6054.700000","484.900000","0.797470",0.19646,"101.680000","18.029570","2179.303000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","340.086730",0.03373,"0.001050","0.004290","0.002380","0.024960",0.21418,"0.027200","0.004020","12.843460","0.331770","44.016240","-73.328180","VB","BAU","high","C","O","0.144320","0.529790","0.318200",2023-10-26 14:51:40,2023-10-26
"486","20231026145518.000000","VB1-2C-I","VB_3",5.2,"120.000000","6022.900000","483.390000","1.636420",1.43088,"101.660000","17.879510","2176.631000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","340.814160",-0.00673,"0.001140","-0.000860","0.002600","0.182720",5.56147,"0.709880","0.003340","12.793820","0.335120","44.016230","-73.328180","VB","BAU","high","C","I","0.005740","0.980510","0.997840",2023-10-26 14:55:18,2023-10-26
"487","20231026150255.000000","VB1-1C-I","VB_5",3,"120.000000","5323.300000","479.230000","0.336000",0.29105,"101.680000","17.927430","2162.913000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","340.313060",-0.06769,"0.001450","-0.009780","0.003800","0.042060",0.04631,"0.006690","0.001000","13.115100","0.556630","44.016050","-73.327210","VB","BAU","low","C","I","0.316330","0.556110","0.313270",2023-10-26 15:02:55,2023-10-26
"488","20231026150553.000000","VB1-1C-O","VB_6",5.8,"120.000000","6213.700000","479.740000","1.002850",0.84471,"101.680000","17.738010","2156.060000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.333550",0.07941,"0.000940","0.009830","0.003060","0.104520",0.04193,"0.005190","0.000760","13.101620","0.560670","44.016070","-73.327190","VB","BAU","low","C","O","0.529540","0.922520","0.321110",2023-10-26 15:05:53,2023-10-26
"489","20231026151329.000000","VB1-1B-O","VB_7",4,"120.000000","5641.300000","480.270000","1.003910",0.91831,"101.670000","17.681840","2158.089000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.570180",0.7355,"0.000720","0.100190","0.001850","0.125090",0.1596,"0.021730","0.000510","12.595660","0.538430","44.015520","-73.327430","VB","BAU","low","B","O","0.994950","0.978980","0.949090",2023-10-26 15:13:29,2023-10-26
"490","20231026151650.000000","VB1-1B-I","VB_9",3.8,"120.000000","5577.700000","479.950000","0.822910",0.67178,"101.680000","17.610850","2165.580000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.446220",1.56953,"0.001700","0.216170","0.002610","0.092520",0.02689,"0.003700","0.000450","12.545090","0.564150","44.015540","-73.327440","VB","BAU","low","B","I","0.994000","0.927540","0.408330",2023-10-26 15:16:50,2023-10-26
"491","20231026152721.000000","VB1-1A-I","VB_10",3,"120.000000","5323.300000","481.490000","0.925820",0.77587,"101.700000","17.382370","2262.264000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.493440",0.30619,"0.000870","0.044140","0.002200","0.111860",0.15947,"0.022980","0.000370","13.171380","0.451200","44.015100","-73.327990","VB","BAU","low","A","I","0.962970","0.963630","0.975460",2023-10-26 15:27:21,2023-10-26
"492","20231026153034.000000","VB1-1A-O","VB_12",1,"120.000000","4687.300000","485.700000","0.027300",0.0273,"101.700000","17.221040","2360.562000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.683320",0.03535,"0.000860","0.005790","0.002390","0.004470",0.03526,"0.005770","0.000530","13.122600","0.505530","44.015100","-73.327980","VB","BAU","low","A","O","0.316680","0.034410","0.544190",2023-10-26 15:30:34,2023-10-26
"493","20231026154418.000000","VB1-2B-O","VB_13",2.8,"120.000000","5259.700000","486.200000","3.642040",2.57443,"101.700000","16.982630","2161.558000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","346.202250",0.0398,"0.000530","0.005800","0.003230","0.375180",1.45044,"0.211290","0.001530","12.776260","0.365000","44.013740","-73.327870","VB","BAU","high","B","O","0.553530","0.992790","0.994880",2023-10-26 15:44:18,2023-10-26
"494","20231026154836.000000","VB1-2B-I","VB_14",2.75,"120.000000","5243.800000","489.760000","1.093830",1.02602,"101.700000","16.934040","2163.936000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","351.266260",0.03297,"0.000910","0.004820","0.003030","0.149980",3.17055,"0.463250","0.001550","13.807390","0.413000","44.013740","-73.327860","VB","BAU","high","B","I","0.220790","0.961430","0.998900",2023-10-26 15:48:36,2023-10-26
"495","20231026155611.000000","VB1-2A-O","VB_15",1.5,"120.000000","4846.300000","487.290000","0.031880",0.03188,"101.700000","16.846110","2178.508000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.944910",-0.00981,"0.001200","-0.001550","0.002880","0.005040",0.10873,"0.017170","0.000380","13.394440","0.494450","44.013660","-73.327200","VB","BAU","high","A","O","0.016850","0.030180","0.953740",2023-10-26 15:56:11,2023-10-26
"496","20231026155944.000000","VB1-2A-I","VB_17",2.8,"120.000000","5259.700000","488.800000","0.839170",0.75749,"101.690000","16.716240","2179.526000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.780620",0.01575,"0.001200","0.002290","0.003140","0.110300",0.06329,"0.009210","0.000510","13.052870","0.492000","44.013660","-73.327180","VB","BAU","high","A","I","0.036030","0.926250","0.769440",2023-10-26 15:59:44,2023-10-26
"497","20231026161303.000000","VB2-2A-I","VB_18",3.8,"120.000000","5577.700000","486.860000","1.611930",1.61193,"101.670000","16.926380","2190.743000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","343.986910",0.6251,"0.002720","0.085900","0.001730","0.221520",1.65509,"0.227350","0.001510","13.176760","0.387250","44.013450","-73.326270","VB","Injection","high","A","I","0.910710","0.994090","0.995690",2023-10-26 16:13:03,2023-10-26
"498","20231026161623.000000","VB2-2A-O","VB_20",3.1,"120.000000","5355.100000","489.540000","0.959620",0.89928,"101.680000","16.877910","2193.067000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","343.608730",0.31952,"0.000540","0.045720","0.001400","0.128690",0.5401,"0.077250","0.000500","13.171970","0.390170","44.013460","-73.326250","VB","Injection","high","A","O","0.986510","0.988510","0.995990",2023-10-26 16:16:23,2023-10-26
"499","20231026162239.000000","VB2-1A-I","VB_21",0.5,"120.000000","4528.300000","485.740000","-0.154320",-0.07395,"101.690000","17.031400","2201.112000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","336.333930",0.06129,"0.000410","0.010370","0.001510","-0.012510",0.04338,"0.007340","0.000410","13.263620","0.416900","44.013900","-73.326370","VB","Injection","low","A","I","0.869640","0.413610","0.768530",2023-10-26 16:22:39,2023-10-26
"500","20231026162543.000000","VB2-1A-O","VB_22",4,"120.000000","5641.300000","487.490000","1.314530",1.26928,"101.690000","16.778800","2221.745000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.032320",0.47012,"0.000550","0.063810","0.001450","0.172270",0.59248,"0.080380","0.000630","13.070640","0.576000","44.013910","-73.326340","VB","Injection","low","A","O","0.992710","0.993080","0.993960",2023-10-26 16:25:43,2023-10-26
"501","20231026163151.000000","VB2-1B-O","VB_23",1.5,"120.000000","4846.300000","486.740000","-0.047200",-0.0472,"101.680000","16.610420","2209.362000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.689130",0.08245,"0.000560","0.013020","0.001590","-0.007450",0.05735,"0.009050","0.000850","13.356780","0.538500","44.014390","-73.326150","VB","Injection","low","B","O","0.847670","0.182410","0.536530",2023-10-26 16:31:51,2023-10-26
"502","20231026163530.000000","VB2-1B-I","VB_24",0.5,"120.000000","4528.300000","488.660000","-0.136590",-0.13136,"101.680000","16.495610","2208.638000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","340.352660",0.20694,"0.000540","0.034960","0.001860","-0.022190",0.00859,"0.001450","0.000540","13.107670","0.627920","44.014380","-73.326160","VB","Injection","low","B","I","0.977200","0.593310","0.068880",2023-10-26 16:35:30,2023-10-26
"503","20231026164211.000000","VB2-2B-O","VB_25",3.2,"120.000000","5386.900000","488.740000","1.798030",1.60744,"101.670000","16.349760","2209.310000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","341.359480",0.13191,"0.000480","0.018730","0.001560","0.228210",5.04487,"0.715890","0.001540","12.705940","0.439180","44.014810","-73.326190","VB","Injection","high","B","O","0.940220","0.995450","0.999550",2023-10-26 16:42:11,2023-10-26
"504","20231026164522.000000","VB2-2B-I","VB_26",3.6,"120.000000","5514.100000","490.150000","1.345930",1.34593,"101.670000","16.246740","2209.566000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","341.544390",0.85888,"0.004230","0.119060","0.001530","0.186570",0.70533,"0.097730","0.000480","12.701260","0.439000","44.014830","-73.326180","VB","Injection","high","B","I","0.889960","0.993470","0.997690",2023-10-26 16:45:22,2023-10-26
"505","20231026165108.000000","VB2-2C-O","VB_27",1,"120.000000","4687.300000","491.990000","0.283430",0.26204,"101.670000","16.388980","2208.960000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","346.496790",0.0061,"0.000500","0.001000","0.001360","0.042780",0.27908,"0.045540","0.000380","13.267720","0.300960","44.016670","-73.326500","VB","Injection","high","C","O","0.039060","0.909770","0.993280",2023-10-26 16:51:08,2023-10-26
"506","20231026165417.000000","VB2-2C-I","VB_29",1,"120.000000","4687.300000","491.320000","0.299860",0.24067,"101.670000","16.122330","2206.916000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","343.135600",0.01107,"0.000500","0.001800","0.001570","0.039240",0.00611,"0.001000","0.000500","13.159230","0.378100","44.016670","-73.326480","VB","Injection","high","C","I","0.118420","0.864990","0.038170",2023-10-26 16:54:17,2023-10-26
"507","20231026170448.000000","VB3-1B-I","VB_30",3,"120.000000","5323.300000","492.160000","1.220280",1.13002,"101.670000","16.267980","2218.097000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.509620",0.13233,"0.000520","0.019010","0.001410","0.162320",-0.00506,"-0.000730","0.000350","14.015820","0.371000","44.017300","-73.323580","VB","DAF","low","B","I","0.932090","0.992630","0.041210",2023-10-26 17:04:48,2023-10-26
"508","20231026170813.000000","VB3-1B-O","VB_32",1,"120.000000","4687.300000","491.190000","-0.182840",-0.10468,"101.670000","16.437880","2271.027000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.384010",0.03486,"0.000620","0.005690","0.001540","-0.017080",0.01952,"0.003180","0.000630","13.961080","0.371000","44.017300","-73.323560","VB","DAF","low","B","O","0.461920","0.557530","0.204210",2023-10-26 17:08:13,2023-10-26
"509","20231026171253.000000","VB3-1A-I","VB_33",1,"120.000000","4687.300000","494.570000","0.011650",0.01165,"101.680000","16.583940","2298.898000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.891800",0.39746,"0.000950","0.064890","0.001450","0.001900",0.00459,"0.000750","0.000330","13.808340","0.491000","44.017270","-73.324120","VB","DAF","low","A","I","0.979560","0.017190","0.049480",2023-10-26 17:12:53,2023-10-26
"510","20231026171549.000000","VB3-1A-O","VB_34",3.5,"120.000000","5482.300000","495.920000","1.416950",1.31928,"101.680000","16.201360","2377.405000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.856290",0.09377,"0.000580","0.013090","0.001620","0.184120",0.00661,"0.000920","0.000910","13.699920","0.491000","44.017270","-73.324110","VB","DAF","low","A","O","0.838430","0.992470","0.010350",2023-10-26 17:15:49,2023-10-26
"511","20231026172443.000000","VB3-2C-I","VB_36",3,"120.000000","5323.300000","492.520000","1.209230",1.20923,"101.650000","16.209940","2233.642000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","335.818760",-0.00562,"0.000490","-0.000810","0.001450","0.173710",0.0338,"0.004850","0.000530","13.749140","0.389000","44.016820","-73.324930","VB","DAF","high","C","I","0.027310","0.993250","0.457140",2023-10-26 17:24:43,2023-10-26
"512","20231026172742.000000","VB3-2C-O","VB_37",2.5,"120.000000","5164.300000","492.140000","1.064240",0.82231,"101.640000","16.145020","2227.623000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","336.039420",-0.01733,"0.000470","-0.002570","0.004690","0.121710",0.01516,"0.002240","0.000550","13.737560","0.389000","44.016810","-73.324910","VB","DAF","high","C","O","0.230640","0.872920","0.143690",2023-10-26 17:27:42,2023-10-26
"513","20231026173218.000000","VB3-2B-I","VB_39",2.5,"120.000000","5164.300000","493.280000","0.806830",0.72897,"101.630000","16.125640","2210.100000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.718820",-0.00192,"0.000440","-0.000280","0.001300","0.107850",0.01652,"0.002440","0.000470","13.237910","0.441500","44.016310","-73.324620","VB","DAF","high","B","I","0.004290","0.985940","0.214630",2023-10-26 17:32:18,2023-10-26
"514","20231026173519.000000","VB3-2B-O","VB_40",1.7,"120.000000","4909.900000","493.800000","0.716690",0.70839,"101.630000","15.804800","2204.093000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","336.881460",0.00014,"0.000450","0.000020","0.001420","0.110200",0.01172,"0.001820","0.000980","13.250080","0.442000","44.016330","-73.324620","VB","DAF","high","B","O","0.000020","0.984060","0.034040",2023-10-26 17:35:19,2023-10-26
"515","20231026174049.000000","VB3-2A-O","VB_42",3,"120.000000","5323.300000","496.410000","1.219420",1.21942,"101.620000","15.965250","2207.171000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.818310",0.01363,"0.000460","0.001960","0.002620","0.175060",0.04784,"0.006860","0.000420","13.412730","0.383000","44.016150","-73.324500","VB","DAF","high","A","O","0.158540","0.978520","0.733780",2023-10-26 17:40:49,2023-10-26
"516","20231026174349.000000","VB3-2A-I","VB_43",1.7,"120.000000","4909.900000","495.000000","0.834740",0.8182,"101.630000","15.880580","2208.808000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.625740",-0.0038,"0.000490","-0.000590","0.001330","0.127210",0.01604,"0.002490","0.000300","13.259870","0.383000","44.016150","-73.324490","VB","DAF","high","A","I","0.014390","0.989390","0.417090",2023-10-26 17:43:49,2023-10-26
"517","20231026175001.000000","VB3-1C-O","VB_44",3.2,"120.000000","5386.900000","498.180000","1.030780",1.00233,"101.650000","15.928890","2212.684000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","337.766070",0.03554,"0.000540","0.005040","0.001620","0.142190",0.00321,"0.000460","0.000390","13.741500","0.388770","44.015690","-73.323920","VB","DAF","low","C","O","0.470000","0.987390","0.013910",2023-10-26 17:50:01,2023-10-26
"518","20231026175319.000000","VB3-1C-I","VB_46",2.2,"120.000000","5068.900000","492.290000","0.976500",0.87704,"101.650000","15.944940","2204.472000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","336.828090",0.00296,"0.000480","0.000450","0.001690","0.132160",-0.0117,"-0.001760","0.000320","13.682910","0.388000","44.015690","-73.323900","VB","DAF","low","C","I","0.008670","0.984240","0.235520",2023-10-26 17:53:19,2023-10-26
"519","20231116091946.000000","VB2-2A-O","VB_1",4,"119.000000","5641.300000","484.200000","0.443530",0.44353,"101.940000","9.428530","2166.766000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.687740",0.2468,"0.000480","0.032270","0.001240","0.057990",0.14505,"0.018960","0.000340","2.468660","0.223970","44.013430","-73.326260","VB","Injection","high","A","O","0.978400","0.957400","0.969140",2023-11-16 09:19:46,2023-11-16
"520","20231116092252.000000","VB2-2A-I","VB_2",3.3,"119.000000","5418.700000","484.330000","0.535510",0.50913,"101.950000","9.862040","2164.884000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.698440",0.00606,"0.000450","0.000830","0.001460","0.069450",0.03323,"0.004530","0.000640","2.239920","0.356870","44.013420","-73.326250","VB","Injection","high","A","I","0.032580","0.958730","0.337810",2023-11-16 09:22:52,2023-11-16
"521","20231116093002.000000","VB2-1A-O","VB_3",2.8,"119.000000","5259.700000","484.740000","0.039900",0.03586,"101.950000","8.734880","2166.251000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.651160",0.01163,"0.000540","0.001630","0.001830","0.005010",0.00698,"0.000980","0.000490","2.061990","0.382000","44.013910","-73.326320","VB","Injection","low","A","O","0.083580","0.071030","0.038850",2023-11-16 09:30:02,2023-11-16
"522","20231116093313.000000","VB2-1A-I","VB_4",2.3,"119.000000","5100.700000","484.870000","0.158570",0.15857,"101.950000","10.005350","2165.092000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.039670",0.03506,"0.000480","0.005080","0.001450","0.022980",0.3181,"0.046090","0.000440","2.390360","0.385180","44.013880","-73.326330","VB","Injection","low","A","I","0.538110","0.718520","0.991310",2023-11-16 09:33:13,2023-11-16
"523","20231116093946.000000","VB2-1B-O","VB_5",3.3,"119.000000","5418.700000","484.650000","1.158070",1.00828,"101.950000","9.654170","2180.091000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.356960",6.40385,"0.002230","0.873670","0.001280","0.137560",0.36373,"0.049610","0.000760","1.647280","0.365170","44.014370","-73.326140","VB","Injection","low","B","O","0.999360","0.991620","0.977260",2023-11-16 09:39:46,2023-11-16
"524","20231116094324.000000","VB2-1B-I","VB_6",3,"119.000000","5323.300000","484.090000","-0.026110",-0.02611,"101.950000","10.057410","2178.919000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.263080",0.0416,"0.000720","0.005780","0.001370","-0.003630",0.03944,"0.005480","0.000360","2.196690","0.471800","44.014360","-73.326160","VB","Injection","low","B","I","0.396950","0.066990","0.706870",2023-11-16 09:43:24,2023-11-16
"525","20231116095039.000000","VB2-2B-O","VB_7",2.9,"119.000000","5291.500000","485.350000","1.054190",0.82091,"101.930000","9.711160","2159.642000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.089070",0.48755,"0.000780","0.067990","0.002400","0.114470",0.51801,"0.072220","0.000680","2.242700","0.370000","44.014800","-73.326180","VB","Injection","high","B","O","0.987410","0.958810","0.991420",2023-11-16 09:50:39,2023-11-16
"526","20231116095346.000000","VB2-2B-I","VB_8",4,"119.000000","5641.300000","484.480000","0.155650",0.13357,"101.950000","9.115340","2160.108000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.048850",0.15737,"0.001060","0.020580","0.001600","0.017470",0.03485,"0.004560","0.000420","1.933250","0.370000","44.014810","-73.326180","VB","Injection","high","B","I","0.794750","0.549170","0.551480",2023-11-16 09:53:46,2023-11-16
"527","20231116121854.000000","VB2-2C-O","VB_10",1.8,"119.000000","4941.700000","477.850000","0.157580",0.12679,"101.800000","14.966310","2160.453000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","340.078350",5.44582,"0.141040","0.832370","0.004070","0.019380",0.82788,"0.126500","0.027590","5.236420","0.297000","44.016650","-73.326460","VB","Injection","high","C","O","0.262210","0.188040","0.176570",2023-11-16 12:18:54,2023-11-16
"528","20231116122215.000000","VB2-2C-I","VB_12",4,"119.000000","5641.300000","477.450000","0.928190",0.7786,"101.820000","14.695750","2114.281000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","334.419720",0.10556,"0.000480","0.014100","0.001630","0.104030",0.10849,"0.014490","0.000510","5.306840","0.297130","44.016670","-73.326460","VB","Injection","high","C","I","0.897970","0.976480","0.891320",2023-11-16 12:22:15,2023-11-16
"529","20231116130753.000000","VB3-1C-I","VB_13",2.5,"119.000000","5164.300000","477.530000","0.750810",0.64057,"101.790000","15.319520","2163.181000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","332.906110",-0.1089,"0.001010","-0.015910","0.001940","0.093590",0.05086,"0.007430","0.000350","7.144370","0.251580","44.015670","-73.323950","VB","DAF","low","C","I","0.717080","0.959420","0.822780",2023-11-16 13:07:53,2023-11-16
"530","20231116131107.000000","VB3-1C-O","VB_15",3.6,"119.000000","5514.100000","478.230000","0.571790",0.50916,"101.770000","15.596120","2143.586000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.297990",-0.0876,"0.001260","-0.012000","0.001800","0.069770",0.03738,"0.005120","0.000410","7.568120","0.363770","44.015680","-73.323970","VB","DAF","low","C","O","0.482650","0.938600","0.611690",2023-11-16 13:11:07,2023-11-16
"531","20231116131640.000000","VB3-2A-I","VB_17",4.5,"119.000000","5800.300000","477.030000","0.672590",0.61306,"101.740000","15.926660","2158.120000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.535160",-0.26184,"0.003160","-0.034160","0.001230","0.079970",0.0885,"0.011540","0.000410","6.304250","0.315750","44.016160","-73.324520","VB","DAF","high","A","I","0.544150","0.977320","0.888570",2023-11-16 13:16:40,2023-11-16
"532","20231116131938.000000","VB3-2A-O","VB_18",5,"119.000000","5959.300000","475.450000","0.695880",0.66174,"101.740000","16.232830","2111.137000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.544790",0.06921,"0.000970","0.008790","0.001440","0.084060",0.16809,"0.021350","0.000450","6.720150","0.373200","44.016150","-73.324530","VB","DAF","high","A","O","0.456260","0.972070","0.957480",2023-11-16 13:19:38,2023-11-16
"533","20231116132354.000000","VB3-2B-I","VB_19",4.2,"119.000000","5704.900000","474.970000","0.489820",0.4446,"101.740000","15.753290","2119.831000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.422880",0.02379,"0.001210","0.003150","0.001660","0.058890",0.10621,"0.014070","0.000340","5.717220","0.245000","44.016340","-73.324630","VB","DAF","high","B","I","0.065080","0.927800","0.946290",2023-11-16 13:23:54,2023-11-16
"534","20231116132707.000000","VB3-2B-O","VB_21",3.8,"119.000000","5577.700000","475.350000","0.616530",0.52564,"101.750000","15.647680","2129.072000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.460040",-0.01181,"0.001370","-0.001600","0.002010","0.071230",0.06867,"0.009300","0.000530","5.739710","0.349620","44.016330","-73.324650","VB","DAF","high","B","O","0.013770","0.927850","0.760500",2023-11-16 13:27:07,2023-11-16
"535","20231116133213.000000","VB3-2C-O","VB_22",4.2,"119.000000","5704.900000","475.000000","0.768600",0.69689,"101.730000","15.742040","2133.016000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.040280",-0.11646,"0.001760","-0.015450","0.001430","0.092450",0.15414,"0.020440","0.000460","5.913620","0.244630","44.016780","-73.324920","VB","DAF","high","C","O","0.439760","0.977240","0.952560",2023-11-16 13:32:13,2023-11-16
"536","20231116133508.000000","VB3-2C-I","VB_23",3.8,"120.000000","5577.700000","474.900000","0.585500",0.57929,"101.730000","15.724100","2089.515000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","333.542590",0.10019,"0.001430","0.013590","0.001500","0.078580",0.07961,"0.010800","0.000510","6.148050","0.284000","44.016790","-73.324920","VB","DAF","high","C","I","0.476400","0.965150","0.818450",2023-11-16 13:35:08,2023-11-16
"537","20231116134022.000000","VB3-1A-O","VB_24",2.5,"119.000000","5164.300000","474.510000","0.557610",0.54924,"101.740000","15.503800","2112.448000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.228490",-0.0531,"0.001600","-0.007780","0.001650","0.080490",0.07224,"0.010580","0.000550","6.124110","0.367230","44.017240","-73.324130","VB","DAF","low","A","O","0.194020","0.960270","0.789490",2023-11-16 13:40:22,2023-11-16
"538","20231116134331.000000","VB3-1A-I","VB_26",3.5,"119.000000","5482.300000","476.360000","1.796720",1.69456,"101.720000","15.687360","2092.530000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","333.573030",3.77484,"0.001880","0.521280","0.001800","0.234010",0.05993,"0.008270","0.000520","5.595810","0.396990","44.017240","-73.324100","VB","DAF","low","A","I","0.998730","0.994220","0.724520",2023-11-16 13:43:31,2023-11-16
